RecID,YearC,Decade,FlagName,FleetCode,ReportedCoverageRatio,ByQuarter,xLon5,yLat5,ReportedEffort,EstimatedCoverageRatio,ImputedEffort,TotalEstimatedEffort
37199,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-7.5,-12.5,74809,1,0,74809
37200,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-7.5,-2.5,155370,1,0,155370
37201,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-7.5,37.5,23562,1,0,23562
37202,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-2.5,-17.5,25001,1,0,25001
37203,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-2.5,-12.5,118246,1,0,118246
37204,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-2.5,-7.5,53573,1,0,53573
37205,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-2.5,-2.5,57728,1,0,57728
37206,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,-2.5,2.5,4541,1,0,4541
37207,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,2.5,-32.5,18823,1,0,18823
37208,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,2.5,-17.5,13900,1,0,13900
37209,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,2.5,-12.5,10618,1,0,10618
37210,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,2.5,-7.5,17375,1,0,17375
37211,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,2.5,-2.5,242661,1,0,242661
37212,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,7.5,-22.5,17375,1,0,17375
37213,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,7.5,-17.5,32916,1,0,32916
37214,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,7.5,-12.5,8687,1,0,8687
37215,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,7.5,-7.5,28862,1,0,28862
37216,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,7.5,-2.5,38302,1,0,38302
37217,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,2,12.5,-22.5,24614,1,0,24614
37218,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-52.5,42.5,24976,1,0,24976
37219,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-47.5,37.5,4285,1,0,4285
37220,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-47.5,42.5,231056,1,0,231056
37221,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-42.5,-32.5,28958,1,0,28958
37222,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-42.5,-27.5,330979,1,0,330979
37223,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-42.5,37.5,46685,1,0,46685
37224,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-42.5,42.5,148208,1,0,148208
37225,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-42.5,47.5,45540,1,0,45540
37226,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-37.5,-32.5,26358,1,0,26358
37227,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-37.5,-27.5,21141,1,0,21141
37228,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-37.5,32.5,42725,1,0,42725
37229,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-37.5,37.5,27133,1,0,27133
37230,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-37.5,42.5,139125,1,0,139125
37231,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-37.5,47.5,15540,1,0,15540
37232,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-32.5,-27.5,5189,1,0,5189
37233,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-32.5,37.5,38641,1,0,38641
37234,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-32.5,42.5,12692,1,0,12692
37235,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-27.5,-27.5,35874,1,0,35874
37236,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-27.5,-2.5,16425,1,0,16425
37237,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-27.5,2.5,10894,1,0,10894
37238,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-27.5,32.5,6283,1,0,6283
37239,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-27.5,42.5,32395,1,0,32395
37240,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-27.5,47.5,8470,1,0,8470
37241,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,2.5,23975,1,0,23975
37242,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,7.5,136342,1,0,136342
37243,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,12.5,141841,1,0,141841
37244,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,17.5,59061,1,0,59061
37245,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,22.5,109169,1,0,109169
37246,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,32.5,4189,1,0,4189
37247,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,37.5,10105,1,0,10105
37248,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-22.5,42.5,23038,1,0,23038
37249,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-17.5,-2.5,39480,1,0,39480
37250,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-17.5,7.5,73900,1,0,73900
37251,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-17.5,37.5,15274,1,0,15274
37252,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-17.5,42.5,80405,1,0,80405
37253,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-12.5,-2.5,69866,1,0,69866
37254,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-12.5,37.5,11519,1,0,11519
37255,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-12.5,42.5,4712,1,0,4712
37256,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-7.5,-27.5,3554,1,0,3554
37257,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-7.5,-12.5,21091,1,0,21091
37258,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-7.5,-2.5,78766,1,0,78766
37259,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-7.5,37.5,51312,1,0,51312
37260,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-7.5,42.5,75607,1,0,75607
37261,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,-27.5,10911,1,0,10911
37262,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,-22.5,8337,1,0,8337
37263,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,-17.5,69823,1,0,69823
37264,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,-12.5,67473,1,0,67473
37265,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,-7.5,70658,1,0,70658
37266,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,-2.5,247062,1,0,247062
37267,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,2.5,13900,1,0,13900
37268,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,-2.5,47.5,8377,1,0,8377
37269,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,2.5,-27.5,14454,1,0,14454
37270,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,2.5,-22.5,16132,1,0,16132
37271,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,2.5,-17.5,135128,1,0,135128
37272,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,2.5,-7.5,124404,1,0,124404
37273,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,2.5,-2.5,310296,1,0,310296
37274,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,2.5,2.5,42858,1,0,42858
37275,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,7.5,-22.5,22587,1,0,22587
37276,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,7.5,-7.5,6274,1,0,6274
37277,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,3,7.5,-2.5,172958,1,0,172958
37278,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-52.5,17.5,43982,1,0,43982
37279,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-52.5,42.5,19151,1,0,19151
37280,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-47.5,-32.5,1138,1,0,1138
37281,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-47.5,37.5,1194,1,0,1194
37282,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-47.5,42.5,2388,1,0,2388
37283,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-42.5,-32.5,299311,1,0,299311
37284,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-42.5,-27.5,310409,1,0,310409
37285,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-42.5,37.5,285709,1,0,285709
37286,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-42.5,42.5,52359,1,0,52359
37287,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-37.5,-32.5,35719,1,0,35719
37288,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-37.5,32.5,152155,1,0,152155
37289,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-37.5,37.5,76016,1,0,76016
37290,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-37.5,42.5,10383,1,0,10383
37291,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-32.5,-32.5,21284,1,0,21284
37292,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-32.5,-27.5,20842,1,0,20842
37293,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-32.5,32.5,20075,1,0,20075
37294,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-32.5,37.5,264404,1,0,264404
37295,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-32.5,42.5,4775,1,0,4775
37296,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,-32.5,36619,1,0,36619
37297,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,-27.5,167045,1,0,167045
37298,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,-22.5,24460,1,0,24460
37299,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,2.5,6371,1,0,6371
37300,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,7.5,1445,1,0,1445
37301,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,12.5,4461,1,0,4461
37302,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,17.5,280124,1,0,280124
37303,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,22.5,62831,1,0,62831
37304,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-27.5,32.5,51294,1,0,51294
37305,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,-27.5,87546,1,0,87546
37306,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,-22.5,213739,1,0,213739
37307,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,-17.5,6730,1,0,6730
37308,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,-12.5,15927,1,0,15927
37309,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,-2.5,62145,1,0,62145
37310,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,2.5,21481,1,0,21481
37311,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,7.5,2966,1,0,2966
37312,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,17.5,32073,1,0,32073
37313,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,22.5,127257,1,0,127257
37314,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,37.5,1994,1,0,1994
37315,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,42.5,27499,1,0,27499
37316,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-22.5,47.5,2603,1,0,2603
37317,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,-32.5,24228,1,0,24228
37318,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,-27.5,2749,1,0,2749
37319,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,-12.5,29537,1,0,29537
37320,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,-7.5,34750,1,0,34750
37321,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,-2.5,404151,1,0,404151
37322,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,7.5,69658,1,0,69658
37323,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,27.5,180989,1,0,180989
37324,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,37.5,114414,1,0,114414
37325,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,42.5,224265,1,0,224265
37326,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-17.5,47.5,49532,1,0,49532
37327,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-12.5,-32.5,22333,1,0,22333
37328,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-12.5,-27.5,154299,1,0,154299
37329,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-12.5,-2.5,67843,1,0,67843
37330,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-12.5,27.5,1047,1,0,1047
37331,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-12.5,37.5,67104,1,0,67104
37332,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-12.5,42.5,7540,1,0,7540
37333,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-7.5,-32.5,46074,1,0,46074
37334,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-7.5,-27.5,59416,1,0,59416
37335,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-7.5,-22.5,22298,1,0,22298
37336,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-7.5,-12.5,55600,1,0,55600
37337,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-7.5,37.5,109117,1,0,109117
37338,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-7.5,42.5,70161,1,0,70161
37339,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-2.5,-32.5,52839,1,0,52839
37340,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-2.5,-27.5,43920,1,0,43920
37341,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-2.5,-22.5,50682,1,0,50682
37342,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-2.5,-17.5,77801,1,0,77801
37343,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,-2.5,-12.5,22394,1,0,22394
37344,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,2.5,-27.5,69789,1,0,69789
37345,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,2.5,-22.5,50966,1,0,50966
37346,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,2.5,-17.5,69486,1,0,69486
37347,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,2.5,-2.5,92666,1,0,92666
37348,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,7.5,-27.5,22201,1,0,22201
37349,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,7.5,-22.5,25097,1,0,25097
37350,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,7.5,-12.5,33360,1,0,33360
37351,2021,2020,EU-Espana,EU.ESP-ES-SWO,100,4,7.5,-2.5,20850,1,0,20850
37352,2021,2020,EU-Italy,EU.ITA,100,2,7.5,42.5,2400,1,0,2400
37353,2021,2020,EU-Italy,EU.ITA,100,2,12.5,42.5,7100,1,0,7100
37354,2021,2020,EU-Italy,EU.ITA,100,2,17.5,37.5,1500,1,0,1500
37355,2021,2020,EU-Italy,EU.ITA,100,3,7.5,42.5,8800,1,0,8800
37356,2021,2020,EU-Italy,EU.ITA,100,3,12.5,42.5,5400,1,0,5400
37357,2021,2020,EU-Italy,EU.ITA,100,3,17.5,37.5,3300,1,0,3300
37358,2021,2020,EU-Italy,EU.ITA,100,4,7.5,42.5,5300,1,0,5300
37359,2021,2020,EU-Italy,EU.ITA,100,4,12.5,37.5,800,1,0,800
37360,2021,2020,EU-Italy,EU.ITA,100,1,12.5,37.5,1550,1,0,1550
37361,2021,2020,EU-Italy,EU.ITA,100,1,12.5,42.5,7900,1,0,7900
37362,2021,2020,EU-Italy,EU.ITA,100,1,17.5,37.5,1800,1,0,1800
37363,2021,2020,EU-Italy,EU.ITA,100,2,7.5,37.5,4000,1,0,4000
37364,2021,2020,EU-Italy,EU.ITA,100,2,7.5,42.5,900,1,0,900
37365,2021,2020,EU-Italy,EU.ITA,100,2,12.5,37.5,10300,1,0,10300
37366,2021,2020,EU-Italy,EU.ITA,100,2,12.5,42.5,8600,1,0,8600
37367,2021,2020,EU-Italy,EU.ITA,100,2,17.5,37.5,1900,1,0,1900
37368,2021,2020,EU-Italy,EU.ITA,100,2,17.5,42.5,12000,1,0,12000
37369,2021,2020,EU-Italy,EU.ITA,100,3,7.5,37.5,2000,1,0,2000
37370,2021,2020,EU-Italy,EU.ITA,100,3,7.5,42.5,4800,1,0,4800
37371,2021,2020,EU-Italy,EU.ITA,100,3,12.5,37.5,6000,1,0,6000
37372,2021,2020,EU-Italy,EU.ITA,100,3,12.5,42.5,13650,1,0,13650
37373,2021,2020,EU-Italy,EU.ITA,100,3,17.5,37.5,3050,1,0,3050
37374,2021,2020,EU-Italy,EU.ITA,100,3,17.5,42.5,32500,1,0,32500
37375,2021,2020,EU-Italy,EU.ITA,100,4,7.5,42.5,3000,1,0,3000
37376,2021,2020,EU-Italy,EU.ITA,100,4,12.5,37.5,2400,1,0,2400
37377,2021,2020,EU-Italy,EU.ITA,100,4,12.5,42.5,6300,1,0,6300
37378,2021,2020,EU-Italy,EU.ITA,100,4,17.5,42.5,3000,1,0,3000
37379,2021,2020,EU-Malta,EU.MLT,100,2,12.5,32.5,428792,1,0,428792
37380,2021,2020,EU-Malta,EU.MLT,100,3,12.5,32.5,3400,1,0,3400
37381,2021,2020,EU-Portugal,EU.PRT-PT-MADEIRA,100,1,-17.5,32.5,118684,1,0,118684
37382,2021,2020,EU-Portugal,EU.PRT-PT-MADEIRA,100,2,-17.5,32.5,93550,1,0,93550
37383,2021,2020,EU-Portugal,EU.PRT-PT-MADEIRA,100,3,-17.5,32.5,128900,1,0,128900
37384,2021,2020,EU-Portugal,EU.PRT-PT-MADEIRA,100,4,-17.5,32.5,183000,1,0,183000
37385,2021,2020,Japan,JPN,100,1,-77.5,7.5,9919,1,0,9919
37386,2021,2020,Japan,JPN,100,1,-77.5,12.5,167352,1,0,167352
37387,2021,2020,Japan,JPN,100,1,-52.5,7.5,2880,1,0,2880
37388,2021,2020,Japan,JPN,100,1,-52.5,12.5,48960,1,0,48960
37389,2021,2020,Japan,JPN,100,1,-37.5,7.5,25920,1,0,25920
37390,2021,2020,Japan,JPN,100,1,-37.5,12.5,370635,1,0,370635
37391,2021,2020,Japan,JPN,100,1,-32.5,2.5,5000,1,0,5000
37392,2021,2020,Japan,JPN,100,1,-32.5,7.5,417462,1,0,417462
37393,2021,2020,Japan,JPN,100,1,-32.5,12.5,2129519,1,0,2129519
37394,2021,2020,Japan,JPN,100,1,-32.5,17.5,75345,1,0,75345
37395,2021,2020,Japan,JPN,100,1,-27.5,2.5,239203,1,0,239203
37396,2021,2020,Japan,JPN,100,1,-27.5,7.5,1646921,1,0,1646921
37397,2021,2020,Japan,JPN,100,1,-27.5,12.5,647909,1,0,647909
37398,2021,2020,Japan,JPN,100,1,-27.5,17.5,46750,1,0,46750
37399,2021,2020,Japan,JPN,100,1,-22.5,2.5,318772,1,0,318772
37400,2021,2020,Japan,JPN,100,1,-22.5,7.5,1228058,1,0,1228058
37401,2021,2020,Japan,JPN,100,1,-22.5,12.5,402120,1,0,402120
37402,2021,2020,Japan,JPN,100,1,-22.5,17.5,9435,1,0,9435
37403,2021,2020,Japan,JPN,100,1,-17.5,-7.5,555380,1,0,555380
37404,2021,2020,Japan,JPN,100,1,-17.5,-2.5,68000,1,0,68000
37405,2021,2020,Japan,JPN,100,1,-17.5,2.5,37960,1,0,37960
37406,2021,2020,Japan,JPN,100,1,-17.5,7.5,778785,1,0,778785
37407,2021,2020,Japan,JPN,100,1,-17.5,17.5,146797,1,0,146797
37408,2021,2020,Japan,JPN,100,1,-12.5,-7.5,13600,1,0,13600
37409,2021,2020,Japan,JPN,100,1,-12.5,-2.5,16320,1,0,16320
37410,2021,2020,Japan,JPN,100,1,-12.5,2.5,6150,1,0,6150
37411,2021,2020,Japan,JPN,100,1,-7.5,-12.5,105868,1,0,105868
37412,2021,2020,Japan,JPN,100,1,-7.5,-7.5,3075,1,0,3075
37413,2021,2020,Japan,JPN,100,1,-2.5,-12.5,84335,1,0,84335
37414,2021,2020,Japan,JPN,100,1,-2.5,-2.5,6600,1,0,6600
37415,2021,2020,Japan,JPN,100,1,2.5,-27.5,3150,1,0,3150
37416,2021,2020,Japan,JPN,100,1,2.5,-17.5,40047,1,0,40047
37417,2021,2020,Japan,JPN,100,1,2.5,-12.5,171793,1,0,171793
37418,2021,2020,Japan,JPN,100,1,2.5,-7.5,201649,1,0,201649
37419,2021,2020,Japan,JPN,100,1,2.5,-2.5,6360,1,0,6360
37420,2021,2020,Japan,JPN,100,1,7.5,-42.5,12820,1,0,12820
37421,2021,2020,Japan,JPN,100,1,7.5,-12.5,495344,1,0,495344
37422,2021,2020,Japan,JPN,100,1,7.5,-7.5,91410,1,0,91410
37423,2021,2020,Japan,JPN,100,1,12.5,-37.5,10080,1,0,10080
37424,2021,2020,Japan,JPN,100,1,12.5,-32.5,6160,1,0,6160
37425,2021,2020,Japan,JPN,100,1,17.5,-37.5,20592,1,0,20592
37426,2021,2020,Japan,JPN,100,2,-42.5,12.5,3150,1,0,3150
37427,2021,2020,Japan,JPN,100,2,-37.5,7.5,21420,1,0,21420
37428,2021,2020,Japan,JPN,100,2,-37.5,12.5,88758,1,0,88758
37429,2021,2020,Japan,JPN,100,2,-32.5,7.5,164288,1,0,164288
37430,2021,2020,Japan,JPN,100,2,-32.5,12.5,189223,1,0,189223
37431,2021,2020,Japan,JPN,100,2,-32.5,17.5,47714,1,0,47714
37432,2021,2020,Japan,JPN,100,2,-27.5,2.5,5000,1,0,5000
37433,2021,2020,Japan,JPN,100,2,-27.5,7.5,138290,1,0,138290
37434,2021,2020,Japan,JPN,100,2,-27.5,12.5,312855,1,0,312855
37435,2021,2020,Japan,JPN,100,2,-27.5,17.5,41282,1,0,41282
37436,2021,2020,Japan,JPN,100,2,-22.5,-7.5,32500,1,0,32500
37437,2021,2020,Japan,JPN,100,2,-22.5,7.5,44210,1,0,44210
37438,2021,2020,Japan,JPN,100,2,-22.5,12.5,45630,1,0,45630
37439,2021,2020,Japan,JPN,100,2,-17.5,-7.5,126240,1,0,126240
37440,2021,2020,Japan,JPN,100,2,-17.5,-2.5,10000,1,0,10000
37441,2021,2020,Japan,JPN,100,2,-12.5,-42.5,90050,1,0,90050
37442,2021,2020,Japan,JPN,100,2,-7.5,-47.5,30840,1,0,30840
37443,2021,2020,Japan,JPN,100,2,-7.5,-42.5,404100,1,0,404100
37444,2021,2020,Japan,JPN,100,2,-2.5,-47.5,3120,1,0,3120
37445,2021,2020,Japan,JPN,100,2,-2.5,-42.5,636753,1,0,636753
37446,2021,2020,Japan,JPN,100,2,-2.5,-12.5,61296,1,0,61296
37447,2021,2020,Japan,JPN,100,2,-2.5,-7.5,10280,1,0,10280
37448,2021,2020,Japan,JPN,100,2,2.5,-47.5,3120,1,0,3120
37449,2021,2020,Japan,JPN,100,2,2.5,-42.5,278749,1,0,278749
37450,2021,2020,Japan,JPN,100,2,2.5,-32.5,6300,1,0,6300
37451,2021,2020,Japan,JPN,100,2,2.5,-27.5,32890,1,0,32890
37452,2021,2020,Japan,JPN,100,2,2.5,-12.5,40372,1,0,40372
37453,2021,2020,Japan,JPN,100,2,2.5,-7.5,62834,1,0,62834
37454,2021,2020,Japan,JPN,100,2,2.5,-2.5,23100,1,0,23100
37455,2021,2020,Japan,JPN,100,2,7.5,-42.5,76314,1,0,76314
37456,2021,2020,Japan,JPN,100,2,7.5,-27.5,104435,1,0,104435
37457,2021,2020,Japan,JPN,100,2,7.5,-22.5,515831,1,0,515831
37458,2021,2020,Japan,JPN,100,2,7.5,-17.5,43200,1,0,43200
37459,2021,2020,Japan,JPN,100,2,7.5,-12.5,588635,1,0,588635
37460,2021,2020,Japan,JPN,100,2,7.5,-7.5,693893,1,0,693893
37461,2021,2020,Japan,JPN,100,2,7.5,-2.5,3417,1,0,3417
37462,2021,2020,Japan,JPN,100,2,12.5,-42.5,54960,1,0,54960
37463,2021,2020,Japan,JPN,100,2,12.5,-32.5,6720,1,0,6720
37464,2021,2020,Japan,JPN,100,2,12.5,-27.5,370285,1,0,370285
37465,2021,2020,Japan,JPN,100,2,12.5,-22.5,213845,1,0,213845
37466,2021,2020,Japan,JPN,100,2,12.5,-12.5,3150,1,0,3150
37467,2021,2020,Japan,JPN,100,2,17.5,-42.5,3000,1,0,3000
37468,2021,2020,Japan,JPN,100,3,-77.5,12.5,166998,1,0,166998
37469,2021,2020,Japan,JPN,100,3,-37.5,12.5,49541,1,0,49541
37470,2021,2020,Japan,JPN,100,3,-37.5,17.5,32099,1,0,32099
37471,2021,2020,Japan,JPN,100,3,-32.5,12.5,152232,1,0,152232
37472,2021,2020,Japan,JPN,100,3,-32.5,17.5,123656,1,0,123656
37473,2021,2020,Japan,JPN,100,3,-32.5,32.5,5298,1,0,5298
37474,2021,2020,Japan,JPN,100,3,-27.5,12.5,1038458,1,0,1038458
37475,2021,2020,Japan,JPN,100,3,-27.5,17.5,347389,1,0,347389
37476,2021,2020,Japan,JPN,100,3,-27.5,27.5,5298,1,0,5298
37477,2021,2020,Japan,JPN,100,3,-27.5,32.5,25265,1,0,25265
37478,2021,2020,Japan,JPN,100,3,-22.5,12.5,215865,1,0,215865
37479,2021,2020,Japan,JPN,100,3,-22.5,17.5,20811,1,0,20811
37480,2021,2020,Japan,JPN,100,3,-22.5,32.5,9237,1,0,9237
37481,2021,2020,Japan,JPN,100,3,-22.5,57.5,28605,1,0,28605
37482,2021,2020,Japan,JPN,100,3,-17.5,-7.5,11895,1,0,11895
37483,2021,2020,Japan,JPN,100,3,-17.5,17.5,3944,1,0,3944
37484,2021,2020,Japan,JPN,100,3,-17.5,22.5,160401,1,0,160401
37485,2021,2020,Japan,JPN,100,3,-17.5,57.5,38609,1,0,38609
37486,2021,2020,Japan,JPN,100,3,-17.5,62.5,19649,1,0,19649
37487,2021,2020,Japan,JPN,100,3,-7.5,-12.5,87121,1,0,87121
37488,2021,2020,Japan,JPN,100,3,-2.5,-42.5,40109,1,0,40109
